year,species_code,hauljoin,sex,age,length
2017,21740,-16537,2,6,460
2014,21740,-11718,2,6,570
2017,21740,-17041,1,4,360
2018,21740,-17607,1,6,450
2019,21740,-19259,2,1,160
2015,21740,-14513,2,6,490
2016,21740,-15668,2,4,390
2015,21740,-14057,2,4,340
2016,21740,-15799,1,5,420
2019,21740,-19085,1,7,480
2018,21740,-17619,1,12,600
2014,21740,-12187,2,7,460
2014,21740,-12142,2,6,450
2017,21740,-16515,3,1,150
2018,21740,-18031,2,3,330
2017,21740,-16943,1,6,470
2016,21740,-15626,2,1,150
2015,21740,-14558,2,5,410
2015,21740,-14130,1,7,500
2014,21740,-12129,2,6,460
2014,21740,-12006,2,7,540
2015,21740,-13923,2,8,630
2014,21740,-11977,1,6,470
2018,21740,-18212,2,12,610
2018,21740,-17815,1,6,430
2018,21740,-17846,1,2,280
2018,21740,-18164,2,2,250
2015,21740,-14029,1,20,800
2019,21740,-19249,2,7,510
2017,21740,-16774,3,1,130
2015,21740,-14717,1,6,450
2017,21740,-16352,2,5,470
2014,21740,-11828,1,6,470
2014,21740,-12034,1,5,400
2019,21740,-19103,2,7,510
2016,21740,-15271,1,8,550
2016,21740,-15481,2,3,350
2016,21740,-15362,3,1,140
2014,21740,-11712,2,11,720
2014,21740,-12024,1,6,450
2019,21740,-19209,2,7,510
2015,21740,-14397,1,6,480
2018,21740,-17550,1,6,490
2017,21740,-16775,2,8,470
2014,21740,-11743,2,7,560
2014,21740,-11921,3,1,140
2015,21740,-14542,2,5,460
2014,21740,-12289,3,1,140
2018,21740,-17697,2,11,560
2018,21740,-17687,1,7,450
2019,21740,-19002,1,6,480
2015,21740,-14295,2,8,580
2019,21740,-19091,2,6,500
2014,21740,-11809,2,8,570
2017,21740,-16796,1,8,470
2015,21740,-14690,1,6,440
2016,21740,-15504,2,4,380
2019,21740,-19439,1,6,420
2018,21740,-17711,1,9,510
2015,21740,-14759,2,5,440
2017,21740,-16981,2,4,420
2019,21740,-19471,2,3,350
2018,21740,-17851,1,6,490
2017,21740,-17053,2,7,500
2015,21740,-14167,2,3,360
2019,21740,-19451,1,1,180
2014,21740,-11962,1,13,640
2014,21740,-11955,2,7,480
2019,21740,-18998,1,1,150
2018,21740,-18207,2,10,590
2017,21740,-16998,2,4,420
2016,21740,-15757,2,8,550
2019,21740,-19396,2,6,480
2015,21740,-14580,2,7,520
2015,21740,-14043,1,1,180
2015,21740,-14565,2,6,470
2016,21740,-15581,2,1,130
2018,21740,-18219,2,12,590
2016,21740,-15791,1,1,210
2014,21740,-12124,2,5,400
2016,21740,-15761,2,6,460
2016,21740,-15505,1,5,450
2016,21740,-15759,1,2,220
2019,21740,-19466,1,6,430
2018,21740,-17864,2,6,490
2015,21740,-13970,2,8,640
2014,21740,-11769,3,1,130
2014,21740,-11739,1,9,600
2019,21740,-19244,1,7,490
2015,21740,-14037,1,5,430
2019,21740,-18879,1,6,450
2014,21740,-11805,1,7,490
2019,21740,-19298,3,1,160
2015,21740,-14719,2,6,510
2019,21740,-19408,1,4,360
2014,21740,-12174,2,11,640
2015,21740,-13932,1,8,540
2017,21740,-16976,1,5,410
2018,21740,-18210,1,9,530
2018,21740,-17975,1,6,450
2019,21740,-18732,2,7,530
2017,21740,-16974,1,7,440
2014,21740,-11774,1,1,130
2015,21740,-14536,1,6,480
2016,21740,-15665,1,8,580
2016,21740,-15578,1,8,510
2016,21740,-15779,1,8,500
2019,21740,-19096,1,6,470
2016,21740,-15392,2,4,410
2016,21740,-15811,1,5,430
2019,21740,-19298,2,6,490
2014,21740,-11953,2,6,500
2019,21740,-18979,2,6,490
2019,21740,-19014,2,6,530
2019,21740,-18999,1,5,470
2017,21740,-17010,1,6,470
2015,21740,-14726,3,1,110
2018,21740,-17564,2,7,510
2017,21740,-16791,1,4,370
2019,21740,-19204,1,1,190
2019,21740,-19467,1,5,410
2015,21740,-14702,1,2,240
2015,21740,-14165,2,7,550
2014,21740,-11920,2,15,660
2017,21740,-17013,1,8,500
2015,21740,-14546,1,9,530
2019,21740,-19454,2,8,520
2019,21740,-19476,1,6,440
2014,21740,-12024,1,6,450
2014,21740,-11814,1,2,280
2015,21740,-14118,1,5,520
2019,21740,-19470,3,1,170
2015,21740,-14731,2,6,440
2019,21740,-19075,2,8,530
2014,21740,-11987,2,1,180
2015,21740,-14499,1,6,490
2014,21740,-12147,3,1,110
2016,21740,-15356,1,5,440
2019,21740,-19101,1,6,450
2017,21740,-16556,1,11,550
2018,21740,-17842,1,6,450
2017,21740,-16341,2,7,520
2017,21740,-16351,1,9,550
2017,21740,-16797,2,9,560
2019,21740,-19446,2,6,450
2019,21740,-19471,2,6,460
2015,21740,-14735,1,6,470
2019,21740,-19244,1,1,190
2016,21740,-15299,2,4,400
2014,21740,-11944,1,6,450
2018,21740,-18195,1,6,510
2019,21740,-19425,1,6,430
2017,21740,-16980,1,4,370
2015,21740,-14726,2,6,470
2015,21740,-14052,2,4,360
2015,21740,-14185,1,7,530
2015,21740,-14743,2,8,480
2015,21740,-14120,1,7,530
2014,21740,-11991,1,6,470
2015,21740,-14729,1,7,500
2014,21740,-11817,2,8,640
2016,21740,-15347,1,8,530
2016,21740,-15389,3,1,150
2014,21740,-11944,1,2,260
2018,21740,-17576,1,8,590
2017,21740,-16839,1,5,470
2018,21740,-17579,1,6,480
2016,21740,-15239,1,5,420
2015,21740,-14164,2,7,510
2019,21740,-19390,1,6,480
2019,21740,-19275,2,5,460
2017,21740,-16544,1,6,450
2018,21740,-18209,1,5,420
2016,21740,-15807,1,6,460
2019,21740,-18998,1,4,310
2019,21740,-19414,1,6,490
2019,21740,-19243,2,6,480
2014,21740,-11737,1,6,490
2018,21740,-17726,1,7,460
2019,21740,-19294,1,6,480
2015,21740,-14477,1,8,500
2017,21740,-16592,3,1,160
2016,21740,-15651,1,8,520
2019,21740,-18766,1,8,490
2018,21740,-17807,1,6,530
2019,21740,-19224,1,6,480
2015,21740,-14684,2,7,540
2017,21740,-16973,2,6,490
2016,21740,-15350,3,1,150
2016,21740,-15288,1,4,380
2015,21740,-14567,1,10,570
2019,21740,-19403,2,4,380
2016,21740,-15499,1,5,440
2017,21740,-16679,1,4,400
2015,21740,-14392,1,7,500
2017,21740,-16362,1,6,550
2017,21740,-16989,2,4,400
2015,21740,-13933,2,4,390
2018,21740,-18187,1,7,530
2015,21740,-14705,2,2,240
2019,21740,-19429,2,6,450
2015,21740,-14552,1,7,490
2015,21740,-14763,1,7,470
2014,21740,-11921,3,1,150
2015,21740,-14566,3,1,100
2015,21740,-13935,2,6,470
2015,21740,-14565,1,7,490
2016,21740,-15534,2,1,150
2016,21740,-15810,1,5,440
2017,21740,-16344,2,7,500
2015,21740,-14408,1,7,480
2019,21740,-19397,1,6,460
2015,21740,-14493,2,6,490
2016,21740,-15527,1,7,520
2017,21740,-17033,1,4,350
2014,21740,-12121,1,7,500
2018,21740,-17554,2,1,170
2019,21740,-18997,1,6,460
2015,21740,-14772,2,6,500
2016,21740,-15481,2,3,330
2018,21740,-17660,2,6,450
2015,21740,-14533,2,8,500
2015,21740,-14174,2,9,720
2019,21740,-19483,2,6,430
2015,21740,-14780,1,2,260
2018,21740,-18206,2,11,610
2016,21740,-15627,2,8,500
2016,21740,-15755,2,8,480
2018,21740,-17875,1,6,450
2015,21740,-14497,1,10,580
2017,21740,-16499,3,1,110
2014,21740,-11787,1,6,510
2019,21740,-19301,1,5,450
2014,21740,-12029,2,6,450
2017,21740,-16801,1,1,180
2019,21740,-19445,2,6,470
2015,21740,-14582,2,7,510
2016,21740,-15534,2,5,500
2019,21740,-19410,2,5,410
2015,21740,-13954,2,8,610
2016,21740,-15787,2,7,460
2019,21740,-18864,1,6,470
2017,21740,-16586,2,9,540
2019,21740,-19233,1,5,440
2014,21740,-12317,1,14,580
2015,21740,-14121,1,9,570
2018,21740,-17843,1,5,430
2015,21740,-14714,2,7,540
2017,21740,-16933,2,1,160
2019,21740,-19088,1,6,480
2015,21740,-14054,3,1,110
2015,21740,-14509,2,6,440
2019,21740,-19220,2,7,540
2015,21740,-13976,2,9,570
2017,21740,-16791,1,4,420
2017,21740,-16502,1,7,600
2016,21740,-15527,1,5,440
2017,21740,-17056,2,8,560
2016,21740,-15516,2,5,410
2014,21740,-11794,3,1,110
2015,21740,-14712,2,8,510
2017,21740,-16567,1,7,430
2018,21740,-18153,2,6,460
2015,21740,-14490,1,2,260
2019,21740,-19431,1,6,460
2018,21740,-17808,1,5,420
2018,21740,-17640,1,4,440
2017,21740,-17017,2,4,420
2017,21740,-16529,1,5,450
2019,21740,-19103,2,6,520
2016,21740,-15762,2,9,600
2019,21740,-19221,2,6,480
2014,21740,-12029,1,7,470
2016,21740,-15790,2,9,530
2014,21740,-11920,3,1,120
2015,21740,-14137,1,6,490
2015,21740,-14581,2,8,520
2018,21740,-18006,1,4,410
2015,21740,-14566,2,15,700
2014,21740,-11810,2,9,540
2014,21740,-12122,2,7,510
2016,21740,-15610,2,4,420
2019,21740,-19458,1,1,180
2014,21740,-12197,2,4,370
2018,21740,-17842,2,6,490
2018,21740,-17999,3,1,150
2014,21740,-11931,2,7,510
2014,21740,-11720,3,1,140
2016,21740,-15621,1,4,420
2018,21740,-18215,1,7,510
2018,21740,-17843,1,5,450
2016,21740,-15666,2,8,600
2019,21740,-19463,1,6,430
2015,21740,-14145,2,12,570
2014,21740,-12203,2,7,440
2014,21740,-11720,1,7,530
2014,21740,-12008,2,7,480
2014,21740,-12139,1,7,480
2014,21740,-12020,1,7,460
2015,21740,-14496,2,7,560
2014,21740,-11808,2,8,510
2017,21740,-16493,1,8,520
2019,21740,-19275,1,7,470
2018,21740,-17976,1,9,520
2015,21740,-14128,3,1,170
2019,21740,-19291,1,6,480
2017,21740,-16574,2,3,350
2016,21740,-15614,3,1,110
2018,21740,-17634,1,5,450
2015,21740,-14715,2,1,160
2015,21740,-14162,2,9,570
2019,21740,-19282,1,9,540
2014,21740,-11779,2,2,240
2018,21740,-18195,1,6,430
2018,21740,-17807,2,6,490
2017,21740,-17038,1,9,600
2019,21740,-19299,1,5,420
2017,21740,-16591,2,4,400
2019,21740,-19249,1,6,450
2014,21740,-11771,1,13,640
2019,21740,-19276,1,9,520
2016,21740,-15642,1,8,490
2015,21740,-14117,2,7,560
2014,21740,-11942,3,1,130
2019,21740,-19283,2,6,470
2017,21740,-16967,2,9,550
2015,21740,-14523,2,7,500
2017,21740,-16337,3,1,120
2015,21740,-14586,3,1,110
2018,21740,-18179,2,9,550
2014,21740,-12007,3,1,120
2019,21740,-18984,1,7,480
2017,21740,-16332,1,10,550
2014,21740,-11796,1,6,480
2018,21740,-17604,1,8,500
2017,21740,-16986,2,7,520
2015,21740,-14703,1,5,430
2016,21740,-15655,1,7,490
2016,21740,-15496,1,2,220
2015,21740,-14166,1,3,350
2015,21740,-14501,3,1,100
2015,21740,-14539,3,1,110
2016,21740,-15671,2,2,230
2016,21740,-15527,2,5,460
2016,21740,-15345,3,1,140
2015,21740,-14116,2,7,550
2017,21740,-17031,3,2,240
2017,21740,-16686,1,5,410
2014,21740,-11822,2,8,570
2014,21740,-12204,3,1,150
2018,21740,-17876,2,5,380
2016,21740,-15501,1,8,470
2016,21740,-15618,2,8,510
2016,21740,-15527,2,4,360
2015,21740,-14532,2,1,180
2017,21740,-17037,2,9,540
2019,21740,-19081,2,6,470
2018,21740,-17634,1,5,400
2016,21740,-15805,1,5,440
2018,21740,-18190,3,1,140
2016,21740,-15504,1,8,540
2019,21740,-19383,2,6,490
2018,21740,-18221,1,6,460
2017,21740,-16680,3,1,160
2017,21740,-16361,1,7,490
2014,21740,-11773,3,1,130
2019,21740,-19449,2,6,470
2015,21740,-14160,1,7,480
2017,21740,-16837,2,6,500
2017,21740,-16801,2,6,460
2016,21740,-15794,2,8,500
2017,21740,-16804,1,4,370
2015,21740,-14514,2,6,470
2019,21740,-19000,1,1,160
2019,21740,-19095,2,6,480
2015,21740,-13966,2,11,630
2016,21740,-15395,2,5,450
2017,21740,-16491,1,12,680
2016,21740,-15523,2,4,400
2017,21740,-16680,2,5,410
2014,21740,-11991,1,7,480
2019,21740,-19239,2,6,520
2015,21740,-14044,2,7,510
2019,21740,-19434,1,6,480
2014,21740,-12317,2,13,640
2017,21740,-17043,2,9,520
2015,21740,-14562,2,6,470
2014,21740,-12171,1,12,630
2016,21740,-15316,1,9,530
2014,21740,-12197,2,6,450
2015,21740,-13941,3,1,140
2014,21740,-10849,1,18,730
2016,21740,-15585,2,1,160
2015,21740,-14171,2,7,510
2015,21740,-13977,2,4,420
2014,21740,-12028,2,6,440
2018,21740,-17642,2,7,530
2017,21740,-16948,1,10,460
2017,21740,-17008,1,7,440
2015,21740,-14538,1,7,480
2016,21740,-15594,1,1,160
2014,21740,-10843,2,18,640
2018,21740,-17584,1,6,470
2018,21740,-17717,1,9,530
2014,21740,-11796,2,5,450
2015,21740,-14554,2,1,170
2018,21740,-17654,2,7,530
2017,21740,-16991,2,4,380
2018,21740,-17717,1,6,450
2018,21740,-18028,2,5,430
2015,21740,-14744,2,7,480
2018,21740,-17711,2,10,540
2015,21740,-14756,3,1,140
2015,21740,-13967,1,7,500
2015,21740,-14030,3,1,110
2018,21740,-17834,2,5,400
2018,21740,-17846,1,8,480
2019,21740,-18776,1,6,510
2018,21740,-17603,1,6,450
2014,21740,-12135,1,8,520
2014,21740,-11827,2,6,480
2014,21740,-11833,1,6,480
2017,21740,-16685,1,4,370
2016,21740,-15314,2,1,170
2015,21740,-14182,1,6,520
2018,21740,-17595,1,5,460
2019,21740,-19436,1,6,460
2018,21740,-17606,1,8,500
2019,21740,-19405,2,8,580
2018,21740,-17825,1,5,410
2015,21740,-14157,1,9,580
2016,21740,-15292,1,11,620
2015,21740,-14735,1,8,530
2016,21740,-15772,1,4,450
2014,21740,-12021,3,1,140
2014,21740,-11920,2,14,660
2015,21740,-14532,1,6,460
2016,21740,-15665,2,7,490
2015,21740,-14184,1,10,570
2017,21740,-16944,1,7,480
2014,21740,-12206,3,1,160
2014,21740,-12174,3,1,110
2015,21740,-13947,1,8,500
2017,21740,-16671,1,4,400
2019,21740,-19282,2,7,590
2016,21740,-15602,2,8,500
2019,21740,-19456,1,6,470
2018,21740,-18026,1,8,490
2015,21740,-14702,2,8,540
2016,21740,-15787,2,5,440
2018,21740,-17843,2,8,500
2017,21740,-16834,1,4,420
2017,21740,-16951,2,7,480
2016,21740,-15503,2,6,480
2015,21740,-14123,1,3,340
2017,21740,-16793,1,6,430
2015,21740,-14062,1,8,520
2019,21740,-19277,1,6,470
2015,21740,-14519,1,7,490
2016,21740,-15397,2,9,500
2014,21740,-11965,1,4,380
2016,21740,-15494,1,6,450
2019,21740,-19444,2,6,480
2017,21740,-16986,3,1,130
2015,21740,-14703,2,2,240
2014,21740,-11794,1,4,400
2016,21740,-15636,2,6,490
2017,21740,-16534,1,6,450
2017,21740,-16587,1,5,430
2014,21740,-12204,3,1,160
2017,21740,-16993,1,11,650
2015,21740,-14519,2,1,170
2017,21740,-16370,2,10,570
2017,21740,-16517,2,6,470
2018,21740,-17861,1,9,610
2014,21740,-12170,3,1,110
2014,21740,-12014,2,6,480
2019,21740,-18754,1,3,360
2019,21740,-19219,1,6,540
2018,21740,-17555,1,6,510
2018,21740,-17586,2,6,460
2014,21740,-12201,2,3,290
2017,21740,-16335,2,1,130
2014,21740,-11820,2,10,610
2018,21740,-18170,1,5,420
2019,21740,-19097,1,6,480
2014,21740,-11956,1,6,460
2014,21740,-11966,2,6,470
2018,21740,-17707,2,9,600
2018,21740,-17582,2,1,130
2017,21740,-16969,1,9,470
2016,21740,-15494,1,1,190
2017,21740,-17009,1,1,140
2018,21740,-17600,1,6,520
2015,21740,-14165,1,3,350
2019,21740,-19089,1,6,490
2018,21740,-17680,1,8,530
2018,21740,-18142,2,4,320
2018,21740,-17537,1,6,530
2016,21740,-15627,2,4,430
2017,21740,-16669,1,4,400
2016,21740,-15356,2,5,430
2014,21740,-11801,2,7,540
2017,21740,-16669,2,5,420
2017,21740,-16975,1,1,160
2018,21740,-18127,2,8,520
2016,21740,-15264,1,4,430
2017,21740,-17022,2,5,480
2016,21740,-15664,1,7,460
2017,21740,-16672,2,8,520
2018,21740,-17638,2,5,480
2017,21740,-16551,2,5,440
2019,21740,-19403,1,2,290
2015,21740,-14742,2,1,190
2015,21740,-14584,3,1,100
2016,21740,-15380,2,8,510
2017,21740,-16774,1,4,410
2015,21740,-14532,1,7,480
2015,21740,-14525,2,6,460
2018,21740,-17858,1,4,390
2016,21740,-15383,1,4,410
2014,21740,-11956,2,7,520
2016,21740,-15587,1,4,390
2018,21740,-18191,1,11,550
2016,21740,-15385,2,8,520
2015,21740,-14714,2,5,450
2019,21740,-19301,1,5,460
2015,21740,-14685,2,7,510
2015,21740,-14505,2,2,220
2014,21740,-12141,2,7,500
2015,21740,-14174,1,14,660
2019,21740,-19218,1,7,520
2019,21740,-19407,1,6,450
2015,21740,-13972,3,1,160
2016,21740,-15579,2,8,530
2016,21740,-15496,1,7,500
2014,21740,-12012,2,7,530
2016,21740,-15328,1,14,620
2017,21740,-16787,2,3,290
2018,21740,-18136,2,5,410
2015,21740,-14140,1,7,450
2016,21740,-15624,2,5,420
2015,21740,-14488,1,8,530
2014,21740,-11717,2,6,460
2015,21740,-13960,2,7,560
2018,21740,-17589,1,7,480
2014,21740,-12195,1,5,410
2014,21740,-11961,2,6,480
2015,21740,-14537,1,5,400
2017,21740,-16768,1,5,450
2019,21740,-18751,1,7,480
2014,21740,-11770,2,9,620
2016,21740,-15364,1,5,470
2019,21740,-19424,1,6,460
2018,21740,-17604,2,6,490
2014,21740,-12127,3,1,160
2016,21740,-15642,3,1,120
2016,21740,-15502,2,4,410
2016,21740,-15613,2,7,490
2016,21740,-15567,2,7,500
2015,21740,-14037,1,4,410
2019,21740,-19416,1,7,520
2014,21740,-12010,1,6,430
2015,21740,-14146,1,6,460
2014,21740,-11716,1,7,460
2019,21740,-19260,1,1,150
2014,21740,-12331,1,5,450
2017,21740,-16551,2,6,480
2016,21740,-15659,2,8,490
2019,21740,-19419,3,1,160
2019,21740,-19468,1,8,510
2016,21740,-15392,2,5,420
2016,21740,-15752,2,7,510
2019,21740,-19054,1,6,470
2014,21740,-12030,1,2,210
2017,21740,-16780,1,5,440
2015,21740,-14414,2,7,550
2016,21740,-15575,1,8,520
2016,21740,-15360,1,5,450
2017,21740,-16946,1,9,500
2017,21740,-16675,1,1,180
2015,21740,-14407,1,1,150
2018,21740,-17567,2,8,540
2018,21740,-18221,1,8,500
2019,21740,-18735,1,10,560
2016,21740,-15501,1,4,390
2019,21740,-18981,1,6,460
2017,21740,-17050,2,5,450
2018,21740,-18003,1,6,490
2016,21740,-15286,1,1,150
2015,21740,-14046,3,1,90
2017,21740,-17022,2,8,500
2018,21740,-17872,2,3,300
2018,21740,-17825,1,6,470
2015,21740,-14486,2,3,360
2016,21740,-15608,2,5,430
2019,21740,-19279,2,6,520
2015,21740,-13977,3,1,120
2019,21740,-18998,2,6,480
2015,21740,-14720,3,1,110
2015,21740,-14755,3,1,150
2017,21740,-17030,2,6,520
2019,21740,-19250,2,6,470
2014,21740,-12038,2,9,530
2015,21740,-14554,2,6,450
2019,21740,-19241,2,6,460
2015,21740,-14731,2,3,330
2018,21740,-17597,1,9,550
2019,21740,-19394,1,7,480
2015,21740,-14061,1,4,390
2014,21740,-12006,2,6,480
2017,21740,-16797,1,8,480
2017,21740,-16789,2,8,450
2017,21740,-17009,2,9,550
2015,21740,-14759,2,6,470
2019,21740,-19232,1,6,460
2017,21740,-16955,2,5,460
2016,21740,-15599,2,8,500
2015,21740,-13934,1,5,450
2014,21740,-11808,1,10,560
2014,21740,-12143,2,5,430
2014,21740,-12287,1,9,530
2017,21740,-17039,2,9,510
2019,21740,-19215,1,7,520
2018,21740,-18169,2,1,180
2019,21740,-18766,2,2,330
2014,21740,-12029,2,6,480
2015,21740,-14119,1,8,490
2019,21740,-18880,2,7,500
2018,21740,-17977,2,8,520
2015,21740,-14058,1,7,520
2018,21740,-18212,2,9,560
2018,21740,-18033,1,5,420
2019,21740,-19075,2,8,500
2016,21740,-15395,1,4,430
2016,21740,-15643,1,6,490
2019,21740,-18939,2,10,560
2017,21740,-16955,1,5,470
2014,21740,-11744,1,14,650
2016,21740,-15770,1,6,430
2016,21740,-15514,2,5,420
2017,21740,-16935,1,4,370
2017,21740,-16792,2,8,490
2016,21740,-15286,2,8,610
2017,21740,-17052,2,9,580
2016,21740,-15314,2,1,160
2014,21740,-11974,1,6,440
2016,21740,-15264,1,8,510
2017,21740,-16495,2,8,590
2015,21740,-14766,3,1,150
2015,21740,-14754,2,6,440
2014,21740,-12007,1,6,460
2017,21740,-16363,2,7,490
2017,21740,-17021,1,9,490
2018,21740,-17639,2,10,540
2015,21740,-14134,1,5,430
2014,21740,-12291,1,5,390
2019,21740,-18779,2,8,550
2014,21740,-10833,2,10,700
2018,21740,-17569,1,8,480
2014,21740,-12030,1,2,240
2019,21740,-19220,2,7,520
2014,21740,-11766,2,18,750
2017,21740,-16994,1,4,360
2018,21740,-18150,1,6,450
2014,21740,-12299,2,8,570
2016,21740,-15595,2,4,410
2016,21740,-15629,2,5,470
2018,21740,-17878,2,6,480
2015,21740,-14476,1,6,450
2017,21740,-17025,2,9,540
2018,21740,-18221,3,1,170
2014,21740,-10842,2,1,140
2018,21740,-18197,3,1,120
2018,21740,-18139,2,2,220
2016,21740,-15493,3,1,120
2019,21740,-19239,1,5,490
2015,21740,-14029,3,1,120
2017,21740,-17037,2,7,500
2018,21740,-17555,2,6,450
2015,21740,-14736,1,7,490
2019,21740,-19054,2,7,500
2014,21740,-12159,2,8,580
2018,21740,-18158,1,6,440
2016,21740,-15385,2,7,490
2018,21740,-17714,1,5,420
2017,21740,-17030,1,6,490
2018,21740,-17812,2,5,440
2018,21740,-18020,2,6,470
2016,21740,-15648,1,8,490
2017,21740,-16338,2,8,530
2016,21740,-15365,2,7,530
2014,21740,-12292,1,3,350
2016,21740,-15385,2,5,460
2014,21740,-12185,3,1,130
2019,21740,-19480,2,6,450
2014,21740,-12130,2,8,570
2019,21740,-19240,1,6,450
2014,21740,-10836,2,7,530
2018,21740,-18155,2,7,490
2016,21740,-15357,1,4,410
2015,21740,-14169,1,1,190
2018,21740,-17869,2,10,560
2015,21740,-14042,1,8,550
2018,21740,-17707,1,5,450
2017,21740,-16511,2,7,600
2018,21740,-17571,2,6,500
2017,21740,-16506,1,7,530
2015,21740,-14494,1,6,470
2018,21740,-18210,2,10,610
2015,21740,-14401,2,10,590
2016,21740,-15754,1,9,540
2014,21740,-11749,1,15,690
2014,21740,-12125,2,7,440
2018,21740,-18162,1,3,320
2016,21740,-15805,2,4,430
2017,21740,-16984,2,7,480
2018,21740,-18135,2,2,240
2017,21740,-17051,1,2,240
2014,21740,-11719,2,14,690
2016,21740,-15376,2,7,580
2019,21740,-19243,1,1,180
2015,21740,-14757,2,10,540
2017,21740,-17007,2,5,440
2015,21740,-14168,2,6,480
2014,21740,-11995,1,2,240
2018,21740,-18034,2,5,440
2014,21740,-11715,1,8,550
2015,21740,-14509,1,7,480
2018,21740,-18151,1,6,450
2015,21740,-14161,2,7,510
2018,21740,-17615,1,10,550
2019,21740,-19484,1,3,360
2014,21740,-12004,3,1,110
2015,21740,-14766,2,5,410
2018,21740,-17563,3,1,130
2014,21740,-12185,2,6,500
2017,21740,-16521,1,8,520
2017,21740,-17028,2,10,540
2015,21740,-14509,1,7,500
2014,21740,-11746,3,1,130
2017,21740,-16534,2,7,530
2018,21740,-17998,3,1,160
2018,21740,-17576,1,10,540
2015,21740,-14693,2,2,230
2015,21740,-14505,2,1,160
2016,21740,-15500,2,8,560
2016,21740,-15603,1,4,410
2017,21740,-16546,2,5,480
2017,21740,-16679,1,5,430
2016,21740,-15493,1,5,440
2014,21740,-11719,2,9,590
2017,21740,-16353,1,6,480
2019,21740,-18878,1,9,470
2015,21740,-14498,2,7,530
2015,21740,-14527,2,1,170
2016,21740,-15375,1,5,440
2015,21740,-13946,3,1,160
2017,21740,-16825,1,8,460
2017,21740,-16952,2,5,430
2016,21740,-15592,1,4,410
2014,21740,-11918,1,13,680
2017,21740,-16351,3,1,140
2018,21740,-18191,1,7,450
2015,21740,-14532,2,7,480
2019,21740,-19093,3,1,150
2019,21740,-18738,3,1,130
2014,21740,-11965,1,5,460
2015,21740,-14153,2,7,500
2017,21740,-16373,2,5,450
2015,21740,-14720,1,13,580
2014,21740,-12314,1,6,460
2017,21740,-17059,1,4,400
2015,21740,-14698,1,4,420
2016,21740,-15292,2,6,560
2016,21740,-15273,1,7,480
2017,21740,-16815,2,5,440
2015,21740,-14515,2,5,500
2015,21740,-13965,1,9,530
2017,21740,-16368,2,7,450
2018,21740,-17727,1,5,400
2017,21740,-17035,2,4,350
2015,21740,-14770,1,1,150
2014,21740,-12296,1,7,520
2017,21740,-16817,1,8,460
2016,21740,-15643,3,1,130
2019,21740,-19063,2,6,490
2016,21740,-15378,2,5,440
2015,21740,-14131,2,7,520
2019,21740,-19449,1,6,450
2016,21740,-15514,3,1,130
2014,21740,-12129,1,6,460
2014,21740,-12142,2,6,450
2018,21740,-17663,2,6,490
2016,21740,-15519,1,4,410
2017,21740,-17056,2,6,450
2017,21740,-17055,1,8,520
2015,21740,-14524,2,8,500
2019,21740,-19268,2,7,630
2017,21740,-16530,1,5,420
2016,21740,-15532,2,9,570
2017,21740,-16556,3,1,100
2014,21740,-12333,1,6,460
2017,21740,-16956,2,1,190
2016,21740,-15337,1,6,460
2019,21740,-18974,2,9,530
2017,21740,-16496,1,8,550
2018,21740,-18129,1,5,400
2019,21740,-19243,1,6,430
2018,21740,-17814,2,8,510
2017,21740,-16929,1,7,490
2014,21740,-12023,1,6,450
2018,21740,-17867,1,6,490
2019,21740,-19078,1,6,440
2015,21740,-14753,1,6,440
2014,21740,-12199,3,1,140
2019,21740,-19476,2,11,520
2016,21740,-15639,1,7,490
2016,21740,-15795,1,1,150
2014,21740,-12127,2,6,490
2016,21740,-15490,2,5,450
2016,21740,-15665,2,8,490
2016,21740,-15319,1,7,520
2014,21740,-11990,1,7,460
2017,21740,-16501,1,9,510
2018,21740,-18188,1,5,440
2014,21740,-12141,2,6,430
2015,21740,-13943,1,6,460
2018,21740,-18169,1,10,520
2019,21740,-19419,1,6,470
2019,21740,-18973,1,6,500
2019,21740,-18979,2,1,150
2018,21740,-18029,3,1,150
2014,21740,-10847,3,1,140
2017,21740,-16831,2,5,420
2019,21740,-19002,2,6,480
2015,21740,-14552,1,7,500
2014,21740,-12005,2,7,530
2018,21740,-18212,3,1,150
2018,21740,-17662,1,10,520
2015,21740,-14031,3,1,130
2014,21740,-12322,3,1,150
2016,21740,-15806,2,6,460
2015,21740,-14753,1,5,430
2018,21740,-17683,2,2,260
2019,21740,-19230,2,1,180
2018,21740,-18177,1,5,410
2014,21740,-11776,3,1,110
2017,21740,-17007,1,3,260
2018,21740,-17635,2,9,550
2018,21740,-18151,1,5,430
2014,21740,-11999,3,1,110
2017,21740,-16370,2,6,490
2014,21740,-12155,1,4,400
2015,21740,-14495,2,20,700
2014,21740,-11786,1,6,430
2014,21740,-11977,1,7,470
2014,21740,-11825,2,7,510
2014,21740,-11716,1,5,510
2019,21740,-19014,2,7,530
2019,21740,-19424,1,6,490
2015,21740,-14698,1,7,470
2018,21740,-17551,2,7,570
2016,21740,-15629,2,6,460
2017,21740,-16543,2,4,420
2015,21740,-14699,1,1,190
2014,21740,-11815,1,9,600
2015,21740,-14742,1,7,470
2018,21740,-17846,2,5,460
2015,21740,-14743,1,8,530
2017,21740,-16971,2,4,400
2015,21740,-14188,1,7,520
2019,21740,-19231,1,1,150
