year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2021,21720,0,1,22.151440000000015,0.2993558990710176,22.03,3.25
2021,21720,0,2,37.91560000000002,0.4054659607051881,37.81,3.58
2021,21720,0,3,45.85013999999996,0.2667066652533851,45.83,3.44
2021,21720,0,4,56.210960000000014,0.5179974141268314,56.26,4.43
2021,21720,0,5,68.10681999999996,0.6334782371588684,68.02,3.88
2021,21720,0,6,76.37347999999997,0.7992154780537732,76.36,4.61
2021,21720,0,7,82.62299999999998,0.8527349610680072,82.98,4.88
2021,21720,0,8,92.90530000000003,2.535453402828739,93.14,4.83
2021,21720,0,9,96.52356818181823,2.433853632269886,96.86,2
2021,21720,1,1,22.422559999999987,0.3808573894546414,22.35,2.89
2021,21720,1,2,37.984419999999986,0.5966817592684456,37.7,3.62
2021,21720,1,3,45.823419999999984,0.35432922826660523,45.79,3.41
2021,21720,1,4,55.81347999999998,0.6712351322790033,56.15,4.29
2021,21720,1,5,68.20820000000002,0.7786481528211463,67.96,3.76
2021,21720,1,6,75.12886,1.1507323190648118,75.56,4.57
2021,21720,1,7,80.12367999999996,1.3042268487291204,80.52,4.33
2021,21720,1,8,89.47904761904762,3.34153223876662,88.42,3.42
2021,21720,1,9,93,0,93,0
2021,21720,2,1,22.304299999999994,0.36921585922249167,22.18,2.99
2021,21720,2,2,38.38817999999997,0.48632284278535565,38.15,3.24
2021,21720,2,3,45.901039999999995,0.36078088099035444,45.86,3.43
2021,21720,2,4,55.99375999999999,0.7332363421618804,56.15,4.58
2021,21720,2,5,68.02860000000001,1.0347662162268774,67.89,4.21
2021,21720,2,6,77.52081999999997,1.0484264034479929,77.37,4.12
2021,21720,2,7,83.89527999999999,1.1513075783124853,84.25,5.03
2021,21720,2,8,94.41787999999985,3.110663008798706,94.35,5.06
2021,21720,2,9,98.34066666666666,1.3898456550068907,97.65,1.23
2021,21720,3,1,19.772184368737474,2.3913975342345584,19.34,4.07
2021,21720,3,2,39.81629032258068,2.088819479168227,38.77,4.49
2021,21720,3,3,46.94478000000001,1.211886913611483,46.85,3.93
2021,21720,3,4,56.84569999999996,1.296766175927665,56.88,4.57
2021,21720,3,5,67.46899999999997,1.204056353916549,67.51,3.45
2021,21720,3,6,76.76759999999999,2.0067896375302015,77.05,4.89
2021,21720,3,7,83.22106854838701,2.5410647309757377,84.16,4.83
2021,21720,3,8,91.00167452830192,3.564516058414827,92.2,3.51
2021,21720,4,1,22.275612169191565,0.30147450704020307,22.140046661941113,2.986980021539604
2021,21720,4,2,38.19139141843963,0.4004862644031884,37.910629145298365,3.4486885183821645
2021,21720,4,3,45.859293321367964,0.2567981561274786,45.82994598809325,3.422663299011073
2021,21720,4,4,55.91372355929561,0.4918783637985978,56.159200971213224,4.437606769032865
2021,21720,4,5,68.10755651766928,0.6053401921026341,67.9259366663869,3.926685964511182
2021,21720,4,6,76.24336599895672,0.7709427461577514,76.41452341630249,4.367809299431873
2021,21720,4,7,82.48989436759723,0.9291529276067999,82.944474863172,4.780999084478153
2021,21720,4,8,92.69427646817982,2.6690236359332546,92.88277143164221,4.595661832615907
2021,21720,4,9,96.93604921823955,2.099025671163187,97.20988529502499,1.1135825619098367
2021,21740,0,1,14.686759999999994,0.36586119119475474,14.69,2.61
2021,21740,0,2,27.722699999999993,0.546639313513176,27.59,3.12
2021,21740,0,3,34.400379999999984,0.6311039851562976,34.36,2.79
2021,21740,0,4,39.07741999999999,0.36409486915843087,39.06,2.1
2021,21740,0,5,43.727720000000005,0.5306939548812433,43.68,2.54
2021,21740,0,6,46.92855999999994,0.28802890079884463,46.93,2.7
2021,21740,0,7,49.53235999999996,0.22881596073651758,49.52,2.66
2021,21740,0,8,51.973739999999964,0.4098836684271364,51.97,3.17
2021,21740,0,9,53.79086000000011,0.6431207265652971,53.77,3.14
2021,21740,0,10,55.709559999999996,1.0160879271753516,55.7,3.93
2021,21740,0,11,55.43306000000003,0.9810969058545412,55.48,2.89
2021,21740,0,12,57.7303,1.864662984587881,57.61,4.15
2021,21740,0,13,58.94854389721628,3.0009326196469615,58.25,2.89
2021,21740,0,14,61.390708333333336,2.0082512252321636,62.26,2.92
2021,21740,1,1,16.65132000000002,0.4027633227943885,16.8,1.97
2021,21740,1,2,27.494439999999983,0.7190225819448881,27.27,3.1
2021,21740,1,3,34.08502000000001,0.9226724491914744,33.97,3.05
2021,21740,1,4,39.08084,0.46205831902516464,39.05,2.11
2021,21740,1,5,43.32368000000003,0.6234988044240634,43.25,2.32
2021,21740,1,6,46.33679999999997,0.3528608529762494,46.32,2.41
2021,21740,1,7,48.578239999999994,0.29658663095176535,48.58,2.42
2021,21740,1,8,50.75525999999998,0.4442116391549432,50.77,2.35
2021,21740,1,9,52.66484000000001,0.7964886456977593,52.61,2.54
2021,21740,1,10,54.18212000000001,1.138864315649111,54.23,3.18
2021,21740,1,11,55.781302605210406,1.2011532722124236,56.34,2.6
2021,21740,1,12,56.59154,2.4008296470988477,57.24,3.84
2021,21740,1,14,66,0,66,0
2021,21740,2,1,17.36414,0.8831637542571974,17.07,2.33
2021,21740,2,2,28.466959999999997,0.7745141074281413,28.22,3.19
2021,21740,2,3,34.920899999999996,0.8171710512824766,34.68,2.67
2021,21740,2,4,39.16202000000004,0.6161514463259983,39.09,2.2
2021,21740,2,5,44.15188000000002,0.7675741043125558,44.08,2.68
2021,21740,2,6,47.69432000000002,0.44692686745115195,47.61,2.86
2021,21740,2,7,50.46989999999999,0.2774508026584021,50.48,2.5
2021,21740,2,8,52.954559999999994,0.5795866179402271,52.92,3.33
2021,21740,2,9,54.644900000000014,0.8503460276460795,54.74,3.19
2021,21740,2,10,56.700079999999986,1.5567506347123663,56.72,4.15
2021,21740,2,11,55.26552000000004,1.3595267395351303,55.17,3.03
2021,21740,2,12,58.68903999999993,2.67098322367669,58.35,4.26
2021,21740,2,13,58.86713062098503,2.977612804763303,58.04,2.91
2021,21740,2,14,60.361300639658836,1.502403847777231,60.43,1.73
2021,21740,3,1,13.35978,0.23167455146301927,13.24,1.72
2021,21740,3,2,26.885791583166334,0.8792027722363772,26.72,2.67
2021,21740,3,3,34.68614457831325,2.0996701846927412,35.03,4.17
2021,21740,3,4,41.21170000000001,0.7562819810558359,41.38,1.61
2021,21740,3,5,44.41467999999998,0.5261579439331197,44.33,2.05
2021,21740,3,6,46.83254,0.38685690497890785,46.69,2.14
2021,21740,3,7,48.791320000000034,0.5471583153385208,48.59,2.25
2021,21740,3,8,51.27072000000001,1.0528877560565073,50.97,3.35
2021,21740,3,9,53.39992000000001,1.1961662178985342,53.31,3.38
2021,21740,3,10,55.115620000000014,1.8907580881476593,55.04,4.37
2021,21740,3,11,55.68706000000001,1.567536122515453,55.87,3.28
2021,21740,3,12,56.146822810590656,2.8992309478459974,56.55,4.5
2021,21740,3,13,58.493995271867604,2.7801742026596084,59.4,2.6
2021,21740,3,14,61.66381868131868,2.706886632232728,63.89,2.87
2021,21740,4,1,14.519322545987785,0.3496025413861101,14.718653109215188,1.8853283559392173
2021,21740,4,2,27.939115531463074,0.566535577518606,27.70765214029613,3.14101681229959
2021,21740,4,3,34.45493241323789,0.6474459375448346,34.28103262830872,2.8847646821949895
2021,21740,4,4,39.12363573189289,0.3975140008795488,39.074058862113674,2.147892624748618
2021,21740,4,5,43.70931843221659,0.5043104694513914,43.655023722933414,2.488555352385561
2021,21740,4,6,46.951028810413554,0.2855809155144034,46.911646367948606,2.6121643138204758
2021,21740,4,7,49.538495759545775,0.21659122497026878,49.54960817653817,2.4593450606950813
2021,21740,4,8,51.93205876953144,0.3906714400129682,51.93356172437277,2.8860588684962765
2021,21740,4,9,53.701380875680684,0.6287238510230151,53.73044086499488,2.8848119348034214
2021,21740,4,10,55.402137551679616,1.0495413720600184,55.500066054232136,3.6780404550638206
2021,21740,4,11,55.457202846884876,0.9059417563510771,55.71279040151336,2.832519606896208
2021,21740,4,12,57.37912877489684,1.7858941118419198,57.73163369780669,4.028313215737291
2021,21740,4,13,58.8689465402684,2.976818998489814,58.048463490836696,2.9080708219416356
2021,21740,4,14,60.85107552416308,1.692589676825654,60.95671919130903,1.5916474429427205
2022,21720,0,1,18.589679999999994,0.42838735865816147,18.59,3.22
2022,21720,0,2,36.85105999999999,0.183175825824077,36.72,2.51
2022,21720,0,3,44.37942000000001,0.39139115686912335,44.39,3.65
2022,21720,0,4,55.020300000000056,0.2873040152771777,55.01,4.25
2022,21720,0,5,66.27451999999997,0.6373256133837317,66.25,4.01
2022,21720,0,6,76.64642,0.7495311718368426,76.75,4.37
2022,21720,0,7,83.93394000000004,1.2575404137380113,84.03,5.93
2022,21720,0,8,88.58996000000009,1.762566560490786,88.97,5.29
2022,21720,0,9,94.6418436873747,2.5632024960502564,94.71,4.51
2022,21720,0,10,94,0,94,0
2022,21720,1,1,19.167379999999994,0.4066222065230517,19.11,2.75
2022,21720,1,2,36.99346000000001,0.26550105464958157,36.83,2.54
2022,21720,1,3,44.34856000000001,0.5815874950760699,44.37,3.77
2022,21720,1,4,54.93373999999993,0.4246505251816772,54.95,4.36
2022,21720,1,5,65.09608000000004,0.8640800322912277,65.21,3.71
2022,21720,1,6,75.13289999999999,0.8920500527398597,75.25,3.77
2022,21720,1,7,80.04130000000002,2.234234570996625,80.24,5.96
2022,21720,1,8,86.11108000000013,2.0964198018457907,86.19,4.37
2022,21720,1,9,90.1306578947369,1.7632824053306166,89.95,2.08
2022,21720,2,1,19.322199999999977,0.3762028937082607,19.58,2.49
2022,21720,2,2,36.90797999999999,0.2700896451789031,36.74,2.29
2022,21720,2,3,44.41806000000003,0.5268281809703512,44.43,3.48
2022,21720,2,4,55.08661999999993,0.3322407914253964,55.08,4.14
2022,21720,2,5,66.78820000000006,0.7491071238253793,66.94,4.11
2022,21720,2,6,78.18588000000003,1.215035492525297,78.28,4.59
2022,21720,2,7,86.25325999999994,1.1438170339763387,86.27,4.45
2022,21720,2,8,91.63944000000004,2.071655376358914,91.75,4.07
2022,21720,2,9,97.98781818181828,2.351617172755616,97.25,2.86
2022,21720,2,10,94,0,94,0
2022,21720,3,1,15.101619999999986,0.8115743227596136,14.71,2.6
2022,21720,3,2,36.021151315789474,0.3726468392418521,35.77,2.48
2022,21720,3,3,41.50427631578947,0.7516938864824967,41.5,2.98
2022,21720,3,4,56.78430348258708,1.7474252201989484,56.26,4.24
2022,21720,3,5,62.88234939759039,2.6791154735197225,64.18,2.91
2022,21720,4,1,18.690785188074855,0.4233790052312053,18.705118798073805,2.6308294062587927
2022,21720,4,2,36.94604737792421,0.1861752152440264,36.775785476576104,2.4198763124485634
2022,21720,4,3,44.37780453936171,0.4117861422239723,44.3915113804575,3.6289796409828448
2022,21720,4,4,55.0075806478956,0.2912596362693368,55.01477167148188,4.2535810994332
2022,21720,4,5,66.05842193754114,0.5868363996577961,66.201090200186,3.9386272152795985
2022,21720,4,6,76.50689297723875,0.7429899070704387,76.61837475244351,4.14031923993521
2022,21720,4,7,83.84261107589127,1.313795227284391,84.04075737841566,5.0082348853386955
2022,21720,4,8,88.29862957848037,1.6954493324687234,88.46119721168795,4.247453387858564
2022,21720,4,9,95.01979801980472,2.332844824739877,95.19835987273822,2.640783657635043
2022,21720,4,10,94,0,94,0
2022,21740,0,1,13.172400000000001,0.25682866258236775,13.18,2.2
2022,21740,0,2,27.691760000000002,0.5705540871229171,27.56,2.71
2022,21740,0,3,34.697759999999995,0.4349972731584768,34.66,2.18
2022,21740,0,4,39.752619999999986,0.268578488358278,39.74,2.48
2022,21740,0,5,43.429220000000036,0.3326784355544644,43.4,2.29
2022,21740,0,6,47.063180000000045,0.45690086934565743,47,2.36
2022,21740,0,7,49.296980000000005,0.3301755766601243,49.29,2.76
2022,21740,0,8,51.50488000000003,0.39274812256145947,51.5,3.15
