year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2017,21720,3,3,41,0,41,0
2017,21720,3,4,66.54418530351437,2.194688092765555,66.5,3.25
2017,21720,3,5,68.21955835962147,1.646555993514821,68.12,3.64
2017,21720,3,6,72.2398422712934,1.4503459780533687,72.43,3.58
2017,21720,3,7,71.22631399317406,2.475914954107825,71.23,3.33
2017,21720,4,1,22.410400992812445,0.6091515812464058,21.914050817142343,3.2091543206882713
2017,21720,4,2,35.70207006401475,0.7387041588393473,34.83126108785933,4.689088806323743
2017,21720,4,3,47.267658960170344,0.5326790468745188,47.13057489728927,4.543916531189083
2017,21720,4,4,56.06159451008425,0.37574794514828463,56.04070245419824,4.599253767442538
2017,21720,4,5,63.13810003535722,0.747825894759417,63.25221064022689,6.290720813141608
2017,21720,4,6,70.74439621049092,1.0522930239953312,70.9019868052477,6.352243079600889
2017,21720,4,7,75.46168820093409,1.4949736697103255,76.26933525280111,6.187439519786608
2017,21720,4,8,81.85019541818359,4.425430014152816,80.81636343493855,2.606835774358755
2017,21720,4,9,82.26393004115222,2.560662846540397,82.73,2.91
2017,21720,4,11,94,0,94,0
2017,21720,4,13,88,0,88,0
2017,21740,0,1,14.991599999999996,0.29949162001785934,15.04,2.29
2017,21740,0,2,24.719099999999994,1.3889226047566539,24.83,4.21
2017,21740,0,3,31.96774000000004,1.2829313770566502,31.42,4.3
2017,21740,0,4,40.18683999999997,0.2793156796490229,40.16,2.55
2017,21740,0,5,44.499339999999975,0.29809778425536126,44.48,2.99
2017,21740,0,6,46.24202000000001,0.43078262143901264,46.23,2.82
2017,21740,0,7,48.63787999999999,0.5300776076578602,48.65,3.34
2017,21740,0,8,49.95196,0.5433018610537321,50.03,3.5
2017,21740,0,9,51.63940000000002,0.4264910658601384,51.72,3.67
