year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2014,21740,4,11,57.28239688832359,1.275167019435157,58.633607269769854,5.041321747586971
2014,21740,4,12,59.55565562453539,1.434735763687645,59.500965017897364,5.502915319665916
2014,21740,4,13,59.32804344347818,3.5071059122091386,60.45741865009763,3.4610736718272657
2014,21740,4,14,61.12891455193856,2.2536895482040387,62.66503177220615,5.435709709706038
2014,21740,4,15,63.620612724084765,1.5042122160283395,64.29077844397204,5.139233706773693
2014,21740,4,16,61.795436923075385,2.333741434094074,61.75221208411915,4.997728364837828
2014,21740,4,17,62.303331227791126,1.671763133932282,62.40693113875587,4.831922295460727
2014,21740,4,18,70.22154691428442,4.69770191565292,59.88668029886024,1.552179238344148
2014,21740,4,19,69.56101302914476,6.833443236161156,73.73523237425587,2.180497309643447
2014,21740,4,20,68.90103179835084,7.407969248350798,74.48,2.59
2014,21740,4,21,72.825,3.004091654172136,76,0
2014,21740,4,22,72.5,3.5355339059327378,71.0954055459741,0
2014,21740,4,23,75,NA,72.07,4.05
2014,21740,4,24,74,NA,NA,NA
2015,21720,0,1,25.945999999999998,1.8715314584585525,20.14,5.42
2015,21720,0,2,35.332,0.274444894286633,34.59,3.1
2015,21720,0,3,43.908,0.3118813877101369,44.79,4.52
2015,21720,0,4,53.338,0.6423161215476367,54.89,4.52
2015,21720,0,5,59.09400000000001,0.42240975367526773,61.71,5.84
2015,21720,0,6,65.188,1.7733922295984028,71.51,4.95
2015,21720,0,7,72.41999999999999,0.947971518559495,75.62,7.66
2015,21720,0,8,73.58599999999998,4.169661856793665,81.99,6.21
2015,21720,0,9,76.792,7.1644029758242995,85.38,14.03
2015,21720,0,10,81.0475,5.061998123271088,94.29,2.09
2015,21720,0,11,91.04,3.5436421941273926,98,0
2015,21720,0,13,103,NA,103,0
2015,21720,0,14,92,NA,NA,NA
2015,21720,1,1,27.054000000000002,0.9960070280876545,22.09,4.05
2015,21720,1,2,35.482000000000006,0.3368530837026725,34.63,3.17
2015,21720,1,3,44.08,0.4625472948791297,45.09,4.55
2015,21720,1,4,53.053999999999995,0.5609634569203238,54.64,4.27
2015,21720,1,5,59.10600000000001,1.129792016257859,61.67,5.39
2015,21720,1,6,65.59,1.4284082049610327,70.83,5.49
2015,21720,1,7,70.576,4.820345423307335,73.16,6.82
2015,21720,1,8,74.35,2.3850052410843903,81.15,4.7
2015,21720,1,9,78.745,7.761020121951323,87,0
2015,21720,1,10,80.765,8.152941187080893,NA,NA
2015,21720,1,11,85.98,0.03464101615137886,NA,NA
2015,21720,2,1,26.558,1.9499282038064898,21.34,4.87
2015,21720,2,2,35.31,0.4722287581247031,34.53,3.01
2015,21720,2,3,43.862,0.5081043199973816,44.4,4.45
2015,21720,2,4,53,0.3258066911529,55.31,4.76
2015,21720,2,5,59.102,0.4607819440906946,61.88,6.29
2015,21720,2,6,66.636,1.3856514713303618,72.19,4.28
2015,21720,2,7,74.90400000000001,2.703105621317821,78.94,6.86
2015,21720,2,8,76.79400000000001,3.524192106001035,83.96,6.49
2015,21720,2,9,78.236,9.858373598114449,84.13,15.13
2015,21720,2,10,84.462,6.9036635201898395,94.02,1.99
2015,21720,2,11,98.155,6.851864709697644,98,0
2015,21720,2,12,97,NA,NA,NA
2015,21720,2,13,103,NA,103,0
2015,21720,2,14,97,NA,NA,NA
2015,21720,3,1,19.253999999999998,3.2622967369630858,14.67,4.79
2015,21720,3,2,34.148,0.5914558309797948,33.96,3.1
2015,21720,3,3,41.632,0.495146442984294,44.42,4.07
2015,21720,3,4,49.79,1.2882546332150335,52.75,4.39
2015,21720,3,5,54.355999999999995,2.007393832809098,59.59,6.3
2015,21720,3,6,61.19199999999999,3.3986423760083992,69.86,3.01
2015,21720,3,7,66.768,6.229403663273073,68.43,5.49
2015,21720,3,8,67.42,9.741823922312152,74.42,0.49
2015,21720,3,9,69.565,7.686250711497775,NA,NA
