year,survey,species_code,stratum,hauljoin,sex,length,age,lat_mid,long_mid
2017,98,21720,50,-16533,1,580,4,54.830045,-165.515905
2017,98,21720,50,-16533,1,530,4,54.830045,-165.515905
2017,98,21720,50,-16533,2,480,3,54.830045,-165.515905
2017,98,21720,50,-16533,2,630,4,54.830045,-165.515905
2017,98,21720,50,-16534,1,570,4,55.007185,-165.74993
2017,98,21720,50,-16534,1,450,3,55.007185,-165.74993
2017,98,21720,50,-16534,2,480,3,55.007185,-165.74993
2017,98,21720,50,-16534,2,530,4,55.007185,-165.74993
2017,98,21740,50,-16534,1,480,5,55.007185,-165.74993
2017,98,21740,50,-16534,1,450,5,55.007185,-165.74993
2017,98,21740,50,-16534,2,520,6,55.007185,-165.74993
2017,98,21740,43,-16985,2,480,7,60.331875,-172.05691
2017,98,21740,43,-16985,2,470,7,60.331875,-172.05691
2017,98,21740,43,-16985,1,470,7,60.331875,-172.05691
2017,98,21740,43,-16985,1,490,8,60.331875,-172.05691
2017,98,21740,43,-16985,1,430,6,60.331875,-172.05691
2017,98,21740,41,-16986,2,410,5,60.662485,-172.113455
2017,98,21740,41,-16986,2,480,7,60.662485,-172.113455
2017,98,21740,41,-16986,2,520,6,60.662485,-172.113455
2017,98,21740,41,-16986,1,450,5,60.662485,-172.113455
2017,98,21740,41,-16986,3,130,1,60.662485,-172.113455
2017,98,21740,41,-16986,3,120,1,60.662485,-172.113455
2017,98,21720,41,-16986,1,600,4,60.662485,-172.113455
2017,98,21720,41,-16986,1,530,4,60.662485,-172.113455
2017,98,21720,41,-16986,1,320,2,60.662485,-172.113455
2017,98,21740,41,-16986,2,510,8,60.662485,-172.113455
2017,98,21720,41,-16987,2,420,3,60.986805,-171.492455
2017,98,21720,41,-16987,2,380,3,60.986805,-171.492455
2017,98,21720,41,-16987,1,280,2,60.986805,-171.492455
2017,98,21720,41,-16987,1,270,2,60.986805,-171.492455
2017,98,21740,41,-16987,2,550,10,60.986805,-171.492455
2017,98,21740,41,-16987,2,480,7,60.986805,-171.492455
2017,98,21740,41,-16987,2,450,6,60.986805,-171.492455
2017,98,21740,41,-16987,1,500,10,60.986805,-171.492455
2017,98,21740,41,-16987,1,450,6,60.986805,-171.492455
2017,98,21740,41,-16987,3,110,1,60.986805,-171.492455
2017,98,21720,41,-16988,2,290,2,61.00397,-172.15016
2017,98,21720,41,-16988,2,710,5,61.00397,-172.15016
2017,98,21720,41,-16988,1,250,2,61.00397,-172.15016
2017,98,21720,41,-16988,1,270,2,61.00397,-172.15016
2017,98,21740,41,-16988,1,500,9,61.00397,-172.15016
2017,98,21740,41,-16988,1,510,11,61.00397,-172.15016
2017,98,21740,41,-16988,2,520,8,61.00397,-172.15016
2017,98,21740,41,-16988,2,470,7,61.00397,-172.15016
2017,98,21740,41,-16988,3,120,1,61.00397,-172.15016
2017,98,21720,41,-16989,2,590,5,60.66782,-172.744315
2017,98,21720,41,-16989,2,610,4,60.66782,-172.744315
2017,98,21720,41,-16989,2,440,3,60.66782,-172.744315
2017,98,21720,41,-16989,1,300,2,60.66782,-172.744315
2017,98,21740,41,-16989,2,460,6,60.66782,-172.744315
2017,98,21740,41,-16989,2,400,4,60.66782,-172.744315
2017,98,21740,41,-16989,2,610,10,60.66782,-172.744315
2017,98,21740,41,-16989,1,480,10,60.66782,-172.744315
2017,98,21740,41,-16989,1,440,7,60.66782,-172.744315
2017,98,21720,41,-16990,1,620,5,60.677995,-173.454015
2017,98,21720,41,-16990,2,400,3,60.677995,-173.454015
2017,98,21720,41,-16990,2,340,2,60.677995,-173.454015
2017,98,21720,41,-16990,1,520,4,60.677995,-173.454015
2017,98,21740,41,-16990,1,470,9,60.677995,-173.454015
2017,98,21740,41,-16990,2,490,8,60.677995,-173.454015
2017,98,21740,41,-16990,2,510,9,60.677995,-173.454015
2017,98,21740,41,-16990,2,220,2,60.677995,-173.454015
2017,98,21740,41,-16990,2,200,2,60.677995,-173.454015
2017,98,21740,41,-16990,3,130,1,60.677995,-173.454015
2017,98,21720,41,-16991,2,580,4,60.671495,-174.12853
2017,98,21720,41,-16991,2,770,6,60.671495,-174.12853
2017,98,21720,41,-16991,1,750,5,60.671495,-174.12853
2017,98,21720,41,-16991,1,550,4,60.671495,-174.12853
2017,98,21740,41,-16991,2,380,5,60.671495,-174.12853
2017,98,21740,41,-16991,2,560,9,60.671495,-174.12853
2017,98,21740,41,-16991,1,290,3,60.671495,-174.12853
2017,98,21740,41,-16991,1,420,5,60.671495,-174.12853
2017,98,21740,41,-16991,1,480,6,60.671495,-174.12853
2017,98,21740,41,-16991,1,130,1,60.671495,-174.12853
2017,98,21720,61,-17008,2,630,5,60.66409,-175.468685
2017,98,21720,61,-17008,2,570,4,60.66409,-175.468685
2017,98,21720,61,-17008,2,770,6,60.66409,-175.468685
2017,98,21720,61,-17008,2,520,4,60.66409,-175.468685
2017,98,21740,61,-17008,2,480,7,60.66409,-175.468685
2017,98,21740,61,-17008,1,490,6,60.66409,-175.468685
2017,98,21740,61,-17008,2,460,6,60.66409,-175.468685
2017,98,21740,61,-17008,1,440,10,60.66409,-175.468685
2017,98,21740,61,-17008,1,460,5,60.66409,-175.468685
2017,98,21740,61,-17008,1,300,3,60.66409,-175.468685
2017,98,21740,61,-17008,1,290,3,60.66409,-175.468685
2017,98,21720,31,-16541,1,580,5,55.34313,-164.56089
2017,98,21720,31,-16541,1,440,2,55.34313,-164.56089
2017,98,21720,31,-16541,2,620,5,55.34313,-164.56089
2017,98,21720,31,-16541,2,770,6,55.34313,-164.56089
2017,98,21740,31,-16541,2,510,6,55.34313,-164.56089
2017,98,21740,31,-16541,2,450,5,55.34313,-164.56089
2017,98,21740,31,-16541,2,480,9,55.34313,-164.56089
2017,98,21740,31,-16541,1,460,7,55.34313,-164.56089
2017,98,21740,31,-16541,2,460,6,55.34313,-164.56089
2017,98,21720,50,-16542,2,550,4,55.33482,-165.157195
2017,98,21720,50,-16542,2,550,4,55.33482,-165.157195
2017,98,21720,50,-16542,1,590,4,55.33482,-165.157195
2017,98,21720,50,-16542,1,580,4,55.33482,-165.157195
2017,98,21740,50,-16542,1,470,5,55.33482,-165.157195
2017,98,21740,50,-16542,1,420,5,55.33482,-165.157195
2017,98,21740,50,-16542,1,470,6,55.33482,-165.157195
2017,98,21740,50,-16542,2,490,7,55.33482,-165.157195
2017,98,21740,50,-16542,2,480,5,55.33482,-165.157195
2017,98,21740,31,-16543,1,400,4,55.66797,-165.17467
2017,98,21740,31,-16543,2,490,6,55.66797,-165.17467
2017,98,21740,31,-16543,2,440,4,55.66797,-165.17467
2017,98,21740,31,-16543,2,420,5,55.66797,-165.17467
2017,98,21720,31,-16543,1,540,5,55.66797,-165.17467
2017,98,21720,31,-16543,2,750,6,55.66797,-165.17467
2017,98,21720,31,-16543,2,600,5,55.66797,-165.17467
2017,98,21720,31,-16543,2,660,5,55.66797,-165.17467
2017,98,21740,31,-16543,1,550,9,55.66797,-165.17467
2017,98,21720,10,-16553,1,410,2,57.665455,-164.62921
2017,98,21720,10,-16553,1,590,6,57.665455,-164.62921
2017,98,21720,10,-16553,2,650,6,57.665455,-164.62921
2017,98,21720,10,-16553,2,820,7,57.665455,-164.62921
2017,98,21740,10,-16553,1,580,9,57.665455,-164.62921
2017,98,21740,10,-16553,2,330,2,57.665455,-164.62921
2017,98,21720,10,-16554,1,470,3,58.00343,-164.61062
2017,98,21720,10,-16554,2,360,2,58.00343,-164.61062
2017,98,21720,10,-16554,2,520,3,58.00343,-164.61062
2017,98,21720,10,-16554,2,410,2,58.00343,-164.61062
2017,98,21740,10,-16554,1,480,5,58.00343,-164.61062
2017,98,21740,10,-16554,1,510,10,58.00343,-164.61062
2017,98,21740,10,-16554,2,470,5,58.00343,-164.61062
2017,98,21720,10,-16555,1,530,4,58.0026,-165.25227
2017,98,21720,10,-16555,1,330,2,58.0026,-165.25227
2017,98,21720,10,-16555,2,510,4,58.0026,-165.25227
2017,98,21720,10,-16555,2,310,2,58.0026,-165.25227
2017,98,21740,10,-16555,3,150,1,58.0026,-165.25227
2017,98,21740,10,-16555,2,330,2,58.0026,-165.25227
2017,98,21740,10,-16555,1,450,6,58.0026,-165.25227
2017,98,21740,10,-16555,2,480,9,58.0026,-165.25227
2017,98,21720,10,-16556,1,300,2,57.996925,-165.908705
2017,98,21720,10,-16556,1,450,4,57.996925,-165.908705
2017,98,21720,10,-16556,2,590,4,57.996925,-165.908705
2017,98,21720,10,-16556,2,530,4,57.996925,-165.908705
2017,98,21740,10,-16556,1,550,9,57.996925,-165.908705
2017,98,21740,10,-16556,2,500,7,57.996925,-165.908705
2017,98,21740,10,-16556,1,500,8,57.996925,-165.908705
2017,98,21740,10,-16556,3,100,1,57.996925,-165.908705
2017,98,21720,31,-16557,2,540,4,57.999475,-166.532055
2017,98,21720,31,-16557,2,750,6,57.999475,-166.532055
2017,98,21720,31,-16557,1,480,3,57.999475,-166.532055
2017,98,21720,31,-16557,1,390,3,57.999475,-166.532055
2017,98,21740,31,-16557,2,540,6,57.999475,-166.532055
2017,98,21740,31,-16557,2,470,10,57.999475,-166.532055
2017,98,21720,90,-17049,2,530,4,61.003975,-176.280395
2017,98,21720,90,-17049,2,680,6,61.003975,-176.280395
2017,98,21740,90,-17049,1,490,9,61.003975,-176.280395
2017,98,21740,90,-17049,1,330,4,61.003975,-176.280395
2017,98,21740,90,-17049,1,470,5,61.003975,-176.280395
2017,98,21740,90,-17049,1,530,6,61.003975,-176.280395
2017,98,21740,90,-17049,2,570,9,61.003975,-176.280395
2017,98,21740,90,-17049,2,490,5,61.003975,-176.280395
2017,98,21720,90,-17050,1,530,4,60.99689,-175.55575
2017,98,21720,90,-17050,1,690,6,60.99689,-175.55575
2017,98,21720,90,-17050,2,690,7,60.99689,-175.55575
2017,98,21720,90,-17050,2,480,4,60.99689,-175.55575
2017,98,21740,90,-17050,1,440,5,60.99689,-175.55575
2017,98,21740,90,-17050,1,250,2,60.99689,-175.55575
2017,98,21740,90,-17050,2,450,5,60.99689,-175.55575
2017,98,21740,90,-17050,2,500,7,60.99689,-175.55575
2017,98,21740,90,-17050,2,440,6,60.99689,-175.55575
2017,98,21740,90,-17050,2,380,4,60.99689,-175.55575
2017,98,21740,90,-17051,1,240,2,61.3277,-175.62913
2017,98,21740,90,-17051,1,510,10,61.3277,-175.62913
2017,98,21740,90,-17051,1,450,5,61.3277,-175.62913
2017,98,21740,90,-17051,1,470,6,61.3277,-175.62913
2017,98,21740,90,-17051,1,450,5,61.3277,-175.62913
2017,98,21740,90,-17051,2,500,9,61.3277,-175.62913
2017,98,21740,82,-17052,2,580,9,61.67748,-175.758405
2017,98,21740,82,-17052,2,430,6,61.67748,-175.758405
2017,98,21720,82,-17052,1,410,3,61.67748,-175.758405
2017,98,21720,82,-17052,1,620,5,61.67748,-175.758405
2017,98,21720,82,-17052,2,920,8,61.67748,-175.758405
2017,98,21720,82,-17052,2,310,2,61.67748,-175.758405
2017,98,21740,82,-17052,1,280,3,61.67748,-175.758405
2017,98,21740,82,-17052,1,370,4,61.67748,-175.758405
2017,98,21720,61,-17053,1,540,4,59.33685,-175.74397
2017,98,21720,61,-17053,2,690,5,59.33685,-175.74397
2017,98,21720,61,-17053,2,620,6,59.33685,-175.74397
2017,98,21720,61,-17053,2,640,4,59.33685,-175.74397
2017,98,21740,61,-17053,1,460,8,59.33685,-175.74397
2017,98,21740,61,-17053,1,470,8,59.33685,-175.74397
2017,98,21740,61,-17053,1,510,9,59.33685,-175.74397
2017,98,21740,61,-17053,2,560,7,59.33685,-175.74397
2017,98,21740,61,-17053,2,500,8,59.33685,-175.74397
2017,98,21720,61,-17054,1,730,6,59.672845,-175.863995
2017,98,21720,61,-17054,1,630,6,59.672845,-175.863995
2017,98,21720,61,-17054,1,680,6,59.672845,-175.863995
2017,98,21720,61,-17054,1,700,5,59.672845,-175.863995
2017,98,21740,61,-17054,1,440,5,59.672845,-175.863995
2017,98,21740,61,-17054,1,530,9,59.672845,-175.863995
2017,98,21740,61,-17054,2,270,3,59.672845,-175.863995
2017,98,21740,61,-17054,2,460,7,59.672845,-175.863995
2017,98,21740,61,-17054,2,520,8,59.672845,-175.863995
2017,98,21740,61,-17054,2,500,8,59.672845,-175.863995
2017,98,21720,61,-17055,1,840,8,59.98614,-175.91986
2017,98,21720,61,-17055,1,740,6,59.98614,-175.91986
2017,98,21720,61,-17055,1,760,6,59.98614,-175.91986
2017,98,21720,61,-17055,2,700,5,59.98614,-175.91986
2017,98,21740,61,-17055,1,520,9,59.98614,-175.91986
2017,98,21740,61,-17055,2,250,2,59.98614,-175.91986
2017,98,21740,61,-17055,2,750,10,59.98614,-175.91986
2017,98,21740,61,-17055,2,550,8,59.98614,-175.91986
2017,98,21740,61,-17055,2,490,9,59.98614,-175.91986
2017,98,21740,61,-17055,2,480,8,59.98614,-175.91986
2017,98,21720,61,-17056,1,790,NA,59.99702,-176.707955
2017,98,21720,61,-17056,1,670,7,59.99702,-176.707955
2017,98,21740,50,-16534,2,550,11,55.007185,-165.74993
2017,98,21740,50,-16534,2,530,7,55.007185,-165.74993
2017,98,21740,31,-16537,2,500,6,56.0021,-165.784375
2017,98,21740,31,-16537,2,460,5,56.0021,-165.784375
2017,98,21740,31,-16537,2,520,11,56.0021,-165.784375
2017,98,21720,31,-16537,1,600,5,56.0021,-165.784375
2017,98,21720,31,-16537,1,770,7,56.0021,-165.784375
2017,98,21720,31,-16537,2,830,6,56.0021,-165.784375
2017,98,21720,31,-16537,2,580,4,56.0021,-165.784375
2017,98,21740,31,-16537,1,520,9,56.0021,-165.784375
2017,98,21740,31,-16537,2,460,5,56.0021,-165.784375
2017,98,21720,31,-16547,1,430,3,57.3258,-165.86629
2017,98,21720,31,-16547,2,560,6,57.3258,-165.86629
2017,98,21720,31,-16547,2,620,5,57.3258,-165.86629
2017,98,21720,31,-16547,1,500,4,57.3258,-165.86629
2017,98,21740,31,-16547,1,480,9,57.3258,-165.86629
2017,98,21740,31,-16547,1,440,5,57.3258,-165.86629
2017,98,21740,31,-16547,2,470,6,57.3258,-165.86629
2017,98,21720,31,-16544,2,620,5,56.326215,-165.80249
2017,98,21720,31,-16544,2,360,3,56.326215,-165.80249
2017,98,21720,31,-16544,1,480,3,56.326215,-165.80249
2017,98,21720,31,-16544,1,690,7,56.326215,-165.80249
2017,98,21740,31,-16544,2,450,5,56.326215,-165.80249
2017,98,21740,31,-16544,2,440,6,56.326215,-165.80249
2017,98,21740,31,-16544,1,420,6,56.326215,-165.80249
2017,98,21740,31,-16544,1,390,5,56.326215,-165.80249
2017,98,21740,31,-16544,1,450,6,56.326215,-165.80249
2017,98,21720,31,-16546,1,540,4,56.990745,-165.863745
2017,98,21720,31,-16546,1,340,2,56.990745,-165.863745
2017,98,21720,31,-16546,2,590,5,56.990745,-165.863745
2017,98,21720,31,-16546,2,530,4,56.990745,-165.863745
2017,98,21740,31,-16546,2,480,5,56.990745,-165.863745
2017,98,21740,31,-16546,1,480,7,56.990745,-165.863745
2017,98,21740,31,-16546,1,520,8,56.990745,-165.863745
2017,98,21740,31,-16546,1,500,9,56.990745,-165.863745
2017,98,21740,31,-16546,1,550,11,56.990745,-165.863745
2017,98,21720,31,-16551,1,460,3,57.00134,-166.474855
2017,98,21720,31,-16551,1,660,5,57.00134,-166.474855
2017,98,21720,31,-16551,2,670,5,57.00134,-166.474855
2017,98,21720,31,-16551,2,230,1,57.00134,-166.474855
2017,98,21740,31,-16551,1,450,5,57.00134,-166.474855
2017,98,21740,31,-16551,1,380,4,57.00134,-166.474855
2017,98,21740,31,-16551,1,420,5,57.00134,-166.474855
2017,98,21720,41,-16992,2,480,4,60.98571,-174.18266
2017,98,21720,41,-16992,2,710,5,60.98571,-174.18266
2017,98,21720,41,-16992,1,570,4,60.98571,-174.18266
2017,98,21720,41,-16992,1,480,3,60.98571,-174.18266
2017,98,21740,41,-16992,1,260,3,60.98571,-174.18266
2017,98,21740,41,-16992,1,260,2,60.98571,-174.18266
2017,98,21740,41,-16992,2,390,4,60.98571,-174.18266
2017,98,21740,41,-16992,2,280,3,60.98571,-174.18266
2017,98,21740,41,-16992,2,280,3,60.98571,-174.18266
2017,98,21740,41,-16992,2,140,1,60.98571,-174.18266
2017,98,21720,82,-16993,2,590,4,60.99334,-174.86197
2017,98,21720,82,-16993,1,710,5,60.99334,-174.86197
2017,98,21720,82,-16993,1,610,6,60.99334,-174.86197
2017,98,21720,82,-16993,2,540,4,60.99334,-174.86197
2017,98,21740,82,-16993,2,210,2,60.99334,-174.86197
2017,98,21740,82,-16993,2,200,2,60.99334,-174.86197
2017,98,21740,82,-16993,1,390,4,60.99334,-174.86197
2017,98,21740,82,-16993,1,460,8,60.99334,-174.86197
2017,98,21740,82,-16993,1,470,6,60.99334,-174.86197
2017,98,21740,82,-16993,1,580,9,60.99334,-174.86197
2017,98,21740,82,-16993,1,650,10,60.99334,-174.86197
2017,98,21720,61,-17009,1,700,6,60.346635,-175.376525
2017,98,21720,61,-17009,1,560,4,60.346635,-175.376525
2017,98,21720,61,-17009,2,680,5,60.346635,-175.376525
2017,98,21720,61,-17009,2,600,4,60.346635,-175.376525
2017,98,21740,61,-17009,1,520,9,60.346635,-175.376525
2017,98,21740,61,-17009,1,500,6,60.346635,-175.376525
2017,98,21740,61,-17009,1,420,6,60.346635,-175.376525
2017,98,21740,61,-17009,1,530,7,60.346635,-175.376525
2017,98,21740,61,-17009,2,550,9,60.346635,-175.376525
2017,98,21740,61,-17009,1,180,1,60.346635,-175.376525
2017,98,21740,61,-17009,1,140,1,60.346635,-175.376525
2017,98,21720,61,-17010,2,640,4,60.006945,-175.255305
2017,98,21720,61,-17010,2,560,4,60.006945,-175.255305
2017,98,21720,61,-17010,2,590,5,60.006945,-175.255305
2017,98,21720,61,-17010,1,870,7,60.006945,-175.255305
2017,98,21740,61,-17010,1,230,2,60.006945,-175.255305
2017,98,21740,61,-17010,1,190,2,60.006945,-175.255305
2017,98,21740,61,-17010,1,510,9,60.006945,-175.255305
2017,98,21740,61,-17010,2,530,10,60.006945,-175.255305
2017,98,21740,61,-17010,1,470,8,60.006945,-175.255305
2017,98,21740,61,-17010,1,540,9,60.006945,-175.255305
2017,98,21740,61,-17010,1,480,6,60.006945,-175.255305
2017,98,21720,61,-17011,2,670,5,59.662655,-175.133305
2017,98,21720,61,-17011,1,580,4,59.662655,-175.133305
2017,98,21720,61,-17011,1,610,4,59.662655,-175.133305
2017,98,21720,61,-17011,2,740,6,59.662655,-175.133305
2017,98,21740,61,-17011,2,510,7,59.662655,-175.133305
2017,98,21740,61,-17011,1,470,8,59.662655,-175.133305
2017,98,21740,61,-17011,1,550,10,59.662655,-175.133305
2017,98,21740,61,-17011,1,450,5,59.662655,-175.133305
2017,98,21740,61,-17011,1,410,6,59.662655,-175.133305
2017,98,21740,61,-17011,1,170,1,59.662655,-175.133305
2017,98,21720,61,-17012,1,550,4,59.346085,-175.131175
2017,98,21720,61,-17012,1,590,4,59.346085,-175.131175
2017,98,21720,61,-17012,2,570,4,59.346085,-175.131175
2017,98,21720,61,-17012,2,640,4,59.346085,-175.131175
2017,98,21740,61,-17012,1,710,19,59.346085,-175.131175
2017,98,21740,61,-17012,1,470,9,59.346085,-175.131175
2017,98,21740,61,-17012,2,460,8,59.346085,-175.131175
2017,98,21740,61,-17012,2,530,9,59.346085,-175.131175
2017,98,21740,61,-17012,1,530,10,59.346085,-175.131175
2017,98,21720,61,-17013,2,610,4,58.686595,-174.92366
2017,98,21720,61,-17013,1,650,5,58.686595,-174.92366
2017,98,21720,61,-17013,1,530,3,58.686595,-174.92366
2017,98,21720,61,-17013,1,670,5,58.686595,-174.92366
2017,98,21740,61,-17013,2,510,9,58.686595,-174.92366
2017,98,21740,61,-17013,2,530,8,58.686595,-174.92366
2017,98,21740,61,-17013,2,580,11,58.686595,-174.92366
2017,98,21740,61,-17013,1,500,8,58.686595,-174.92366
2017,98,21740,61,-17013,1,520,11,58.686595,-174.92366
2017,98,21740,61,-17014,1,470,8,58.679175,-175.533925
2017,98,21740,61,-17014,2,490,7,58.679175,-175.533925
2017,143,21740,81,-17066,2,480,NA,62.00502,-173.08487
2017,143,21740,81,-17066,3,110,NA,62.00502,-173.08487
2017,143,21740,81,-17066,1,440,NA,62.00502,-173.08487
2017,143,21740,81,-17067,1,440,NA,61.66846,-173.03584
2017,143,21740,81,-17067,1,530,NA,61.66846,-173.03584
2017,143,21740,81,-17067,3,130,NA,61.66846,-173.03584
2017,143,21740,81,-17068,1,510,NA,61.34035,-172.934065
2017,143,21740,81,-17068,1,480,NA,61.34035,-172.934065
2017,143,21740,81,-17068,3,130,NA,61.34035,-172.934065
2017,143,21740,81,-17069,1,490,NA,61.335665,-172.25823
2017,143,21740,81,-17069,2,520,NA,61.335665,-172.25823
2017,143,21740,81,-17069,2,610,NA,61.335665,-172.25823
2017,143,21740,81,-17070,2,450,NA,61.65951,-172.32618
2017,143,21740,81,-17070,2,470,NA,61.65951,-172.32618
2017,143,21740,81,-17070,2,520,NA,61.65951,-172.32618
2017,143,21720,81,-17071,1,550,6,61.99573,-172.364775
2017,143,21720,81,-17071,1,270,1,61.99573,-172.364775
2017,143,21720,81,-17071,2,310,2,61.99573,-172.364775
2017,143,21720,81,-17071,2,340,3,61.99573,-172.364775
2017,143,21740,81,-17071,1,460,NA,61.99573,-172.364775
2017,143,21740,81,-17071,2,560,NA,61.99573,-172.364775
2017,143,21740,81,-17071,2,510,NA,61.99573,-172.364775
2017,143,21740,81,-17071,3,120,NA,61.99573,-172.364775
2017,143,21720,70,-17072,2,550,5,61.99557,-171.651825
2017,143,21720,70,-17072,1,740,5,61.99557,-171.651825
2017,143,21720,70,-17072,1,740,6,61.99557,-171.651825
2017,143,21720,70,-17072,1,530,4,61.99557,-171.651825
2017,143,21740,70,-17072,3,110,NA,61.99557,-171.651825
2017,143,21740,70,-17072,1,460,NA,61.99557,-171.651825
2017,143,21740,70,-17072,2,500,NA,61.99557,-171.651825
2017,143,21740,70,-17072,2,510,NA,61.99557,-171.651825
2017,143,21720,81,-17073,2,270,2,61.674145,-171.58834
2017,143,21720,81,-17073,2,670,5,61.674145,-171.58834
2017,143,21740,81,-17073,2,470,NA,61.674145,-171.58834
2017,143,21740,81,-17073,2,480,NA,61.674145,-171.58834
2017,143,21740,81,-17073,1,470,NA,61.674145,-171.58834
2017,143,21740,81,-17073,1,110,NA,61.674145,-171.58834
2017,143,21720,81,-17074,1,600,4,61.3312,-171.5116
2017,143,21720,81,-17074,1,160,1,61.3312,-171.5116
2017,143,21720,81,-17074,2,660,5,61.3312,-171.5116
2017,143,21720,81,-17074,2,290,2,61.3312,-171.5116
2017,143,21740,81,-17074,2,490,NA,61.3312,-171.5116
2017,143,21740,81,-17074,2,490,NA,61.3312,-171.5116
2017,143,21740,81,-17074,1,500,NA,61.3312,-171.5116
2017,143,21740,81,-17074,3,110,NA,61.3312,-171.5116
2017,143,21720,81,-17075,1,640,5,61.67597,-170.909965
2017,143,21720,81,-17075,1,300,1,61.67597,-170.909965
2017,143,21720,81,-17075,1,580,4,61.67597,-170.909965
2017,143,21720,81,-17075,2,420,4,61.67597,-170.909965
2017,143,21740,81,-17075,1,490,NA,61.67597,-170.909965
2017,143,21740,81,-17075,1,570,NA,61.67597,-170.909965
2017,143,21740,81,-17075,1,480,NA,61.67597,-170.909965
2017,143,21740,81,-17075,3,110,NA,61.67597,-170.909965
2017,143,21720,81,-17076,2,570,4,61.335425,-170.84629
2017,143,21740,81,-17076,1,480,NA,61.335425,-170.84629
2017,143,21740,81,-17076,2,510,NA,61.335425,-170.84629
2017,143,21740,81,-17076,2,490,NA,61.335425,-170.84629
2017,143,21720,81,-17076,1,520,4,61.335425,-170.84629
2017,143,21720,81,-17076,1,540,5,61.335425,-170.84629
2017,143,21720,81,-17076,2,280,1,61.335425,-170.84629
2017,143,21720,81,-17077,1,320,2,61.00328,-170.818175
2017,143,21720,81,-17077,2,510,4,61.00328,-170.818175
2017,143,21740,81,-17077,1,560,NA,61.00328,-170.818175
2017,143,21740,81,-17077,2,450,NA,61.00328,-170.818175
2017,143,21740,81,-17077,2,430,NA,61.00328,-170.818175
2017,143,21740,81,-17077,3,110,NA,61.00328,-170.818175
2017,143,21720,81,-17078,1,270,1,60.67064,-170.756325
2017,143,21720,81,-17078,1,260,1,60.67064,-170.756325
2017,143,21720,81,-17078,2,470,3,60.67064,-170.756325
2017,143,21720,81,-17078,2,410,4,60.67064,-170.756325
2017,143,21740,81,-17078,2,560,NA,60.67064,-170.756325
2017,143,21740,81,-17078,2,500,NA,60.67064,-170.756325
2017,143,21740,81,-17078,1,430,NA,60.67064,-170.756325
2017,143,21740,81,-17078,3,120,NA,60.67064,-170.756325
2017,143,21720,70,-17079,1,620,4,60.67054,-169.37521
2017,143,21720,70,-17079,1,540,4,60.67054,-169.37521
2017,143,21720,70,-17079,2,230,1,60.67054,-169.37521
2017,143,21720,70,-17079,2,600,4,60.67054,-169.37521
2017,143,21740,70,-17079,1,500,NA,60.67054,-169.37521
2017,143,21740,70,-17079,2,480,NA,60.67054,-169.37521
2017,143,21740,70,-17079,2,540,NA,60.67054,-169.37521
2017,143,21720,70,-17081,1,800,6,61.326445,-169.45852
2017,143,21720,70,-17081,1,420,3,61.326445,-169.45852
2017,143,21720,70,-17081,1,360,2,61.326445,-169.45852
2017,143,21720,70,-17081,1,340,2,61.326445,-169.45852
2017,143,21740,70,-17081,1,500,NA,61.326445,-169.45852
2017,143,21740,70,-17081,2,520,NA,61.326445,-169.45852
2017,143,21740,70,-17081,2,540,NA,61.326445,-169.45852
2017,143,21740,70,-17081,3,140,NA,61.326445,-169.45852
2017,143,21740,70,-17356,2,590,NA,60.660985,-166.657365
2017,143,21740,70,-17356,1,570,NA,60.660985,-166.657365
2017,143,21740,70,-17357,2,570,NA,61.009925,-166.671805
2017,143,21740,70,-17357,2,640,NA,61.009925,-166.671805
2017,143,21740,70,-17357,1,560,NA,61.009925,-166.671805
2017,143,21740,70,-17358,1,540,NA,61.3304,-166.911765
2017,143,21740,70,-17358,1,530,NA,61.3304,-166.911765
2017,143,21740,70,-17358,1,540,NA,61.3304,-166.911765
2017,143,21740,70,-17358,2,700,NA,61.3304,-166.911765
2017,143,21740,70,-17358,2,650,NA,61.3304,-166.911765
2017,143,21740,70,-17359,1,590,NA,61.64634,-166.74446
2017,143,21740,70,-17359,1,570,NA,61.64634,-166.74446
2017,143,21740,70,-17359,2,530,NA,61.64634,-166.74446
2017,143,21720,70,-17360,2,570,4,61.999265,-166.69886
2017,143,21740,70,-17360,1,580,NA,61.999265,-166.69886
2017,143,21740,70,-17360,2,660,NA,61.999265,-166.69886
2017,143,21740,70,-17360,2,570,NA,61.999265,-166.69886
2017,143,21740,70,-17361,2,570,NA,62.325495,-166.72352
2017,143,21740,70,-17361,1,660,NA,62.325495,-166.72352
2017,143,21740,70,-17361,1,590,NA,62.325495,-166.72352
2017,143,21720,70,-17370,1,510,5,62.64254,-166.748705
2017,143,21720,70,-17370,2,580,5,62.64254,-166.748705
2017,143,21740,70,-17370,2,620,NA,62.64254,-166.748705
2017,143,21740,70,-17370,1,550,NA,62.64254,-166.748705
2017,143,21740,70,-17370,2,490,NA,62.64254,-166.748705
2017,143,21720,70,-17370,1,740,6,62.64254,-166.748705
2017,143,21720,70,-17370,2,550,4,62.64254,-166.748705
2017,143,21720,70,-17371,2,620,4,62.991645,-166.75021
2017,143,21720,70,-17371,2,550,5,62.991645,-166.75021
2017,143,21720,70,-17371,1,500,4,62.991645,-166.75021
2017,143,21720,70,-17371,1,580,6,62.991645,-166.75021
2017,143,21740,70,-17371,1,520,NA,62.991645,-166.75021
